sound,speaker,audience,MEAN_MELODIC,MEAN_RHYTHMIC,MEAN_PLEASANT,MEAN_MUSICAL,Language,Sex,Audience,Text,Syllables.A,Syllables.M,Length,Tempo,F0_mean,F0_stdev,F0_min,F0_max,F0_stability,Spectral_Centroid,Spectral_Bandwidth,Spectral.Contrast,Spectral.Flatness,Spectral.Rolloff,Chroma_C,Chroma_Cs,Chroma_D,Chroma_Ds,Chroma_E,Chroma_F,Chroma_Fs,Chroma_G,Chroma_Gs,Chroma_A,Chroma_As,Chroma_B,Chroma_whitekey,MFCC_01_mean,MFCC_02_mean,MFCC_03_mean,MFCC_04_mean,MFCC_05_mean,MFCC_06_mean,MFCC_07_mean,MFCC_08_mean,MFCC_09_mean,MFCC_10_mean,MFCC_11_mean,MFCC_12_mean,MFCC_13_mean,MFCC_01_stdev,MFCC_02_stdev,MFCC_03_stdev,MFCC_04_stdev,MFCC_05_stdev,MFCC_06_stdev,MFCC_07_stdev,MFCC_08_stdev,MFCC_09_stdev,MFCC_10_stdev,MFCC_11_stdev,MFCC_12_stdev,MFCC_13_stdev,Speaking_Rate,Talker_ID
a_f_pol_01-02-156.wav,female,adult,1.4,1.8,1.8,1.6,Polish,Female,Adult, Niech się przynajmniej z ustrużanych dowiem...,15,10,1.9745,117.4538,336.3953,27.8399,263.0211,387.3161,-8.216,2199.5918,1718.3253,26.6035,0.0071,3910.0291,0.2174,0.1929,0.1963,0.2174,0.4517,0.5143,0.3039,0.1986,0.1768,0.151,0.2164,0.2716,0.2858,-349.83,92.3867,-56.7646,28.6827,-20.5706,-12.6724,-25.3511,-22.2756,-9.2657,15.853,-25.3063,-5.6405,-8.6153,62.0894,52.931,34.9156,23.4591,18.1446,19.9576,19.3571,12.6632,9.5903,12.7028,9.7657,11.5868,8.6981,6.330716637,T2
a_f_pol_01-02-157.wav,female,adult,2.4,2.2,2,2.3,Polish,Female,Adult, która mnie kocha.,7,5,1.0624,143.5547,349.567,67.3621,234.3251,487.9878,-16.1578,1493.6093,1248.3856,26.7946,0.0017,2374.2697,0.1163,0.1274,0.1228,0.1163,0.0736,0.2325,0.5022,0.4144,0.557,0.3517,0.3174,0.3002,0.2302,-348.3725,127.1165,-69.4954,-17.7422,-15.0115,-14.1637,-13.9827,-27.5952,3.3669,13.519,-17.5421,-4.5071,-7.739,46.2006,24.3413,21.7379,29.7866,16.6926,17.774,12.3134,11.3868,8.8901,9.4934,11.3701,12.1404,12.2469,5.647590361,T2
a_f_pol_01-02-158.wav,female,adult,2.8,2.2,2.6,2.5,Polish,Female,Adult, Moje smugłe łanie,6,6,1.2629,103.3594,305.7747,28.9459,254.0616,367.6955,-8.3636,1879.0386,1479.6255,27.8805,0.0064,3081.0099,0.2446,0.2731,0.3491,0.2446,0.3117,0.1552,0.2131,0.2239,0.1124,0.1515,0.2443,0.2033,0.2342,-356.7121,113.5812,-51.5646,-3.6459,-2.9834,-25.3276,-27.1814,-17.1436,-1.9288,18.4743,-26.6623,-7.1937,-4.8186,63.4921,55.2461,37.9902,23.1447,16.0163,19.3188,17.3889,15.496,12.3275,14.1351,12.8009,12.0633,8.2665,4.75096999,T2
a_f_pol_01-02-16.wav,female,adult,1.8,1.8,2.2,1.8,Polish,Female,Adult," Panie, weź balladynę.",9,7,1.764,123.0469,332.1618,46.9779,245.4073,400.9748,-11.1717,1803.1361,1387.5004,27.7458,0.0029,2892.8158,0.2354,0.1484,0.2225,0.2354,0.1547,0.3104,0.4465,0.4852,0.332,0.2372,0.1485,0.2395,0.2693,-351.6342,105.8593,-69.2971,7.5711,-3.4912,-20.3832,-16.1889,-14.6324,-7.7804,16.7764,-8.1864,-8.6645,-5.2043,60.0511,34.7035,29.3818,24.1109,19.8915,18.0474,16.4071,11.5003,13.7692,10.7168,9.7507,8.5948,8.0652,4.535147392,T2
a_f_pol_01-02-160.wav,female,adult,3,2.8,2.2,2.9,Polish,Female,Adult," Ach, ja ci nie powiem.",7,6,1.6137,117.4538,415.2829,55.1432,321.9519,502.2869,-14.443,2219.5559,1572.9728,25.9051,0.0048,3629.1138,0.5294,0.3382,0.1585,0.5294,0.1478,0.1144,0.2313,0.2895,0.3648,0.3389,0.3612,0.45,0.2898,-340.6322,76.8504,-61.7507,27.8416,-9.0497,-23.3705,-18.8462,-18.5634,0.2934,9.5409,-26.6854,-0.3043,-0.0904,75.0107,45.9206,34.9944,38.5932,17.4149,16.6293,15.6438,17.7074,18.2361,13.6974,12.1444,12.0526,11.5468,4.028010163,T2
a_f_pol_01-02-162.wav,female,adult,2.8,2.2,2.2,2.5,Polish,Female,Adult, ale nie śmiem wymówić.,8,8,1.1727,135.9992,381.6863,48.575,305.6425,460.5991,-14.337,2049.7489,1575.5961,27.4544,0.0056,3477.4012,0.1128,0.1104,0.091,0.1128,0.1873,0.3012,0.3631,0.2322,0.2918,0.4604,0.5055,0.2044,0.227,-376.6656,82.692,-44.1515,31.2613,-1.2899,-19.1906,-27.107,-16.1718,2.4714,2.4419,-39.6434,-6.5065,-8.7269,64.783,61.5612,34.3993,34.2744,21.2225,17.1132,15.2957,14.2309,12.299,9.5838,8.0918,8.3129,6.2199,6.821864074,T2
a_f_pol_01-02-164.wav,female,adult,2.8,2.6,2.6,2.7,Polish,Female,Adult, Ale ty zgadniesz.,5,5,1.0223,135.9992,301.1238,26.4391,257.0136,335.2363,-7.16,2051.9585,1587.4536,28.034,0.0029,3426.8896,0.4183,0.2474,0.2058,0.4183,0.358,0.1978,0.0817,0.2158,0.3174,0.2155,0.1771,0.3079,0.2742,-355.3227,97.8195,-64.7659,15.8143,0.8589,-21.1722,-35.1674,-9.3205,-0.2405,13.6532,-27.4624,-2.005,-3.9089,51.0812,52.4544,34.8763,32.5396,15.3726,22.3932,20.4908,9.5545,15.2649,8.0626,16.3995,8.3279,7.0259,4.890932212,T2
a_f_pol_01-02-165.wav,female,adult,2.4,2.4,2.4,2.4,Polish,Female,Adult, choć będę milczała.,7,7,1.1125,129.1992,271.9042,17.6444,241.1914,310.985,-5.4809,1392.0384,1272.2931,27.8481,0.0023,2393.3258,0.5529,0.4346,0.1952,0.5529,0.0347,0.0382,0.0207,0.0564,0.339,0.2506,0.284,0.3424,0.2101,-420.2021,129.0518,-56.6864,15.3435,8.4674,-22.9473,-20.5781,-15.3779,7.1746,13.3564,-23.3695,-4.5608,-1.3053,55.3762,33.4401,34.8357,35.7337,18.8598,14.737,21.6893,15.7406,7.6906,11.5326,9.4554,11.3867,5.6874,6.292134831,T2
a_f_pol_01-02-166.wav,female,adult,2.4,2.6,2.8,2.5,Polish,Female,Adult, Згадни ее рецежу.,8,5,1.3831,95.7031,262.8896,52.4028,223.7434,398.6654,-8.9624,1803.426,1593.248,27.1515,0.0024,3183.1458,0.1711,0.1101,0.1139,0.1711,0.1994,0.1296,0.1008,0.1243,0.0965,0.3868,0.754,0.3981,0.2176,-430.602,118.4092,-36.2054,20.7417,15.911,-27.269,-34.8969,-11.7227,-0.4876,11.3281,-23.29,-2.4287,-0.553,62.2278,41.9097,49.9121,37.7453,15.4614,27.6083,18.2766,11.5906,13.549,15.4955,13.6317,9.2185,7.4386,4.699587882,T2
a_f_pol_01-02-168.wav,female,adult,2.6,2,2.8,2.3,Polish,Female,Adult, A ty różo-biało?,7,6,1.1025,184.5703,276.2926,42.3734,242.5886,412.7243,-5.9861,1339.7545,1222.6747,27.5874,0.0013,2294.4077,0.6348,0.3341,0.08,0.6348,0.0899,0.0722,0.0845,0.3315,0.3913,0.156,0.114,0.2988,0.2376,-381.8314,144.055,-69.6984,-5.3965,-4.2552,-13.3304,-20.2725,-10.9441,-2.595,13.012,-19.7943,-11.5062,1.897,42.9197,33.5922,22.8737,32.5163,19.1181,18.2855,15.2512,11.8766,15.487,18.1397,10.9417,9.4763,9.7961,5.89569161,T2
a_f_pol_01-02-17.wav,female,adult,3.2,3,2.6,3.1,Polish,Female,Adult, Piękna jak dziewanna.,7,6,1.4032,117.4538,274.7036,20.5634,237.0478,309.1938,-3.6072,1629.8738,1327.9526,28.0504,0.0021,2649.643,0.2619,0.3388,0.4782,0.2619,0.0626,0.18,0.3112,0.141,0.1442,0.1921,0.1363,0.2858,0.2288,-360.8764,123.2121,-66.5172,5.9031,4.0857,-12.3288,-14.5311,-13.1846,-20.7851,13.4478,-6.3156,-9.31,-6.6795,46.8982,41.8563,26.6301,36.293,17.2606,18.6095,16.5975,8.0162,14.6095,16.436,7.4576,10.8598,8.4679,4.632269099,T2
a_f_pol_01-02-170.wav,female,adult,2.4,2,2,2.2,Polish,Female,Adult, Obie dwie kochają.,6,6,1.2127,135.9992,259.4109,18.6872,223.7434,298.6616,-6.6694,1375.6641,1224.1688,28.0314,3.00E-04,2361.136,0.4541,0.5127,0.3275,0.4541,0.0347,0.1105,0.2151,0.1768,0.286,0.152,0.1988,0.3731,0.2327,-381.1652,140.1197,-68.891,16.6229,-6.8711,-25.3189,-14.225,-14.1555,6.7433,2.6408,-23.7955,-0.4566,-5.0297,52.2151,29.6441,37.8718,38.4321,14.9036,19.2723,14.5102,6.8305,10.3345,11.0295,9.369,10.4855,9.8935,4.947637503,T2
a_f_pol_01-02-171.wav,female,adult,2.6,2.2,2.2,2.4,Polish,Female,Adult," zapewne, że muszą kochać",9,8,1.784,99.384,283.5937,18.7215,237.0478,327.5795,-8.8783,1862.0218,1452.2142,26.1197,0.0053,3124.5517,0.4086,0.4914,0.4018,0.4086,0.1449,0.0555,0.0621,0.2358,0.4316,0.4192,0.3446,0.386,0.2931,-338.7212,115.4689,-66.7646,0.7337,-12.0543,-25.5448,-29.8031,-13.0258,2.0556,2.2782,-20.6889,-1.6018,-0.5156,70.8139,49.7647,39.7123,23.9994,23.4792,20.8382,17.0462,13.5517,14.8305,11.5833,11.2659,10.669,11.0183,4.764573991,T2
a_f_pol_01-02-173.wav,female,adult,2.4,2.4,2.4,2.4,Polish,Female,Adult, piękny i śmiały.,5,4,1.1827,123.0469,246.9562,11.5233,234.3251,286.8265,-5.2518,1881.5103,1444.9773,28.4326,0.0032,3141.9477,0.3454,0.1153,0.0446,0.3454,0.0347,0.1186,0.1555,0.1428,0.1637,0.1192,0.6135,0.6705,0.2108,-412.439,97.2247,-54.4658,54.5967,-0.1236,-26.8877,-21.3632,-11.5966,0.3149,14.7284,-28.2417,0.0225,-1.2551,38.0205,61.508,23.7822,44.3072,17.5638,17.3251,18.0254,11.6115,16.7217,11.6973,7.8005,10.6689,7.6769,3.804853302,T2
a_f_pol_01-02-175.wav,female,adult,2.2,2.2,2.4,2.2,Polish,Female,Adult," Lubić, co ja lubię?",7,6,1.2528,123.0469,289.565,80.1653,211.1856,471.3651,-16.0694,1889.2936,1383.1191,26.1007,0.0091,3077.2542,0.2656,0.1999,0.2118,0.2656,0.1155,0.1543,0.2242,0.1899,0.2935,0.5335,0.4745,0.4302,0.2716,-407.3375,119.9571,-34.9505,29.8595,0.0538,-31.3817,-31.7361,-17.2003,0.9954,-2.0429,-28.4991,-3.4838,-3.1834,55.5002,68.9651,40.5086,32.4863,25.1994,28.6451,22.6928,18.0012,18.3319,12.7066,12.9904,13.659,12.9217,5.188378033,T2
a_f_pol_01-02-176.wav,female,adult,3,3.4,2.6,3.2,Polish,Female,Adult, Jak mi rozchmurzać gniewu na wałnicy?,13,16,3.4278,143.5547,339.0878,59.1312,245.4073,490.8146,-9.5483,1768.8932,1509.714,27.5062,0.0043,3139.6283,0.3106,0.3077,0.209,0.3106,0.1782,0.2722,0.38,0.201,0.2617,0.363,0.1997,0.2002,0.2477,-375.1762,115.547,-55.9872,14.8228,-3.7762,-18.5614,-25.0537,-15.0329,0.0221,9.9248,-21.8825,-2.5365,-3.0565,57.4372,46.6561,34.406,32.7535,20.1292,26.311,16.0403,15.0698,11.9297,13.1024,13.8481,10.0933,11.1102,4.230118443,T2
a_f_pol_01-02-18.wav,female,adult,2,2.4,2.2,2.2,Polish,Female,Adult," Tobie się także, Alino, dostanie rycerz za męża.",19,16,2.7462,123.0469,276.7478,18.1542,246.829,325.6928,-5.4611,1829.9755,1457.0262,28.3152,0.0032,3176.7808,0.2915,0.4463,0.3858,0.2915,0.0488,0.0634,0.1728,0.3176,0.1961,0.1907,0.1603,0.2015,0.2142,-329.5368,111.4523,-72.3212,11.6682,-9.8092,-16.1961,-16.6789,-21.59,-15.163,17.6311,-4.6068,-9.288,-4.6787,47.8564,41.7757,37.4825,28.0916,21.1827,18.039,18.9608,12.4832,14.0723,13.8092,11.9273,8.5114,7.375,6.37244192,T2
a_f_pol_01-02-181.wav,female,adult,1.8,2.2,2.4,2,Polish,Female,Adult," Jeżeli Dzinda będzie mierzyć w Ciebie,",13,11,1.8241,161.499,294.2781,14.336,251.1434,318.2539,-7.0101,2200.3578,1681.1226,27.8506,0.0054,3878.8386,0.2371,0.53,0.7166,0.2371,0.1073,0.0358,0.0534,0.0917,0.144,0.1343,0.1653,0.1803,0.2147,-337.3501,67.3949,-50.115,56.0431,-6.9571,-29.0027,-35.84,-20.6784,-2.6524,13.6355,-19.6358,-8.7441,-2.6349,49.7093,53.7054,30.2371,23.286,16.6938,22.4349,13.0425,14.8568,13.6979,11.3504,10.6919,10.4659,5.6343,6.5785867,T2
a_f_pol_01-02-182.wav,female,adult,2.2,2.4,2.2,2.3,Polish,Female,Adult, Stanę przed tobą i za ciebie zginę.,12,10,1.9544,107.666,293.5861,47.8327,221.1735,371.9679,-7.6059,2041.934,1723.658,26.98,0.0097,3588.5716,0.1391,0.1921,0.3511,0.1391,0.1715,0.2974,0.1524,0.0866,0.2431,0.5129,0.41,0.2379,0.2566,-343.8801,95.5056,-36.7803,14.8618,-8.0084,-22.561,-29.7586,-15.2757,-4.522,16.7839,-22.5736,-11.4218,-0.2475,71.413,50.7344,32.3765,29.6906,28.5089,17.3929,25.2373,12.954,11.6969,12.9443,9.6121,9.7626,8.4854,5.628325829,T2
a_f_pol_01-02-183.wav,female,adult,2.6,3.2,3,2.9,Polish,Female,Adult, Czego chcesz więcej?,8,5,1.3831,172.2656,367.1955,59.6789,231.6337,450.079,-19.5311,2683.0687,1957.5282,26.9292,0.0166,4567.5513,0.1567,0.1245,0.1099,0.1567,0.0774,0.1311,0.3562,0.5015,0.4162,0.3766,0.4007,0.3109,0.2377,-348.7281,65.5282,-46.2377,13.6004,-2.9163,-16.7606,-42.8516,-4.5389,2.1304,18.2859,-30.9208,-10.7935,-8.2033,80.3678,56.4094,41.0916,19.9235,22.3338,23.619,14.9031,11.9175,7.6735,14.1052,12.0786,10.5729,10.1632,4.699587882,T2
a_f_pol_01-02-184.wav,female,adult,2.4,2.6,2.6,2.5,Polish,Female,Adult," Weź, weź Balladynę, szczera jak złoto.",16,11,2.9667,123.0469,353.5655,60.3783,213.6395,485.1772,-16.7846,2152.564,1609.5356,26.8898,0.0078,3494.351,0.2787,0.1383,0.14,0.2787,0.2217,0.2031,0.2782,0.4194,0.4136,0.3248,0.2798,0.3656,0.2791,-347.1116,70.5259,-43.7095,6.142,-12.4649,-24.3154,-29.5109,-14.0527,8.5624,15.8788,-19.6228,-10.8037,-0.2326,70.6286,45.2403,33.2172,25.8942,19.2004,20.2846,13.9994,12.639,11.2643,11.0358,11.5065,12.873,11.8553,4.550510668,T2
a_f_pol_01-02-186.wav,female,adult,2.6,2.2,2.6,2.4,Polish,Female,Adult," A ty, młodsza dziewo, co mi przyrzekasz?",15,11,2.4155,123.0469,306.8621,63.9033,226.3431,502.2869,-11.4396,1911.6436,1457.3768,26.5856,0.0048,3079.6582,0.4021,0.3188,0.2949,0.4021,0.2097,0.1703,0.1138,0.2013,0.3234,0.3596,0.3662,0.3666,0.2863,-400.7415,107.1794,-57.1555,17.4199,-3.5106,-16.2574,-31.8506,-9.0213,10.1189,9.6738,-23.2332,-9.2842,0.1691,66.4525,55.1309,30.6194,41.0175,21.8621,21.3515,16.8818,14.72,13.7361,10.3078,13.7309,10.828,12.4493,5.381908508,T2
a_f_pol_01-02-187.wav,female,adult,2.6,3.4,3,3,Polish,Female,Adult, kochać i być wierną.,8,7,1.2729,135.9992,309.8743,45.8496,221.1735,374.1227,-10.6714,1709.8206,1466.953,26.429,0.0034,2946.3295,0.2663,0.1413,0.2283,0.2663,0.4284,0.3694,0.3416,0.1685,0.0849,0.1729,0.3663,0.3869,0.2887,-422.7446,124.3632,-47.9548,17.1452,-11.2923,-18.0154,-22.8408,-16.2778,5.6914,10.9278,-29.2567,-0.7724,-3.5165,53.1612,49.4222,37.0758,42.0393,24.6485,23.0051,17.6233,13.8067,12.8664,14.3992,11.035,14.0405,9.9904,5.892057506,T2
a_f_pol_01-02-19.wav,female,adult,2.8,2.4,2.8,2.6,Polish,Female,Adult, ale starsza panna powinna prędzej zostać panną młodą.,20,17,3.1271,151.9991,282.2065,74.8077,100.8244,422.3712,-8.1712,1437.8046,1325.1885,26.7066,0.0021,2425.9147,0.0974,0.1831,0.2906,0.0974,0.1607,0.1686,0.2851,0.3621,0.2449,0.3,0.2519,0.1986,0.2254,-378.8458,127.044,-36.5231,-14.5857,-9.912,-18.6408,-20.5383,-16.5603,-9.9904,11.6571,-4.7084,-13.5609,-1.5015,57.5666,36.139,41.4036,22.2662,15.8984,15.0309,14.1045,11.1513,13.005,9.4873,9.4068,10.3292,9.0473,5.916024432,T2
a_f_pol_01-02-190.wav,female,adult,2.25,2,2.25,2.125,Polish,Female,Adult," Serce mam jedno, a ciągnie do obu.",13,11,2.3353,143.5547,243.7935,31.2672,202.817,318.2539,-6.8641,1592.6462,1444.9169,26.1663,0.0049,2762.7526,0.3189,0.2038,0.1747,0.3189,0.1863,0.0598,0.0874,0.19,0.2647,0.3521,0.4187,0.3969,0.2398,-400.6604,134.8484,-34.291,3.6408,-6.983,-18.3951,-30.2201,-13.8508,1.3912,16.3349,-22.5887,-11.4629,4.3095,59.2636,53.1224,30.0731,26.9254,20.5461,15.9706,17.8735,12.0112,16.1221,13.0852,8.5385,8.4831,8.7112,5.138526099,T2
a_f_pol_01-02-191.wav,female,adult,2.6,2.2,2.2,2.4,Polish,Female,Adult, Którą odrzucić? Której być małżonkiem?,17,12,2.4856,129.1992,331.4013,43.1364,254.0616,407.9837,-10.4014,2015.457,1559.1042,25.6136,0.0071,3379.2175,0.4263,0.3572,0.292,0.4263,0.1833,0.1932,0.2598,0.3271,0.3627,0.2793,0.2557,0.3221,0.289,-377.9655,94.8602,-50.151,17.3256,-5.9047,-14.7885,-19.8419,-12.3887,7.5028,9.6179,-26.2613,-6.9311,0.8658,60.3668,50.913,30.3255,36.4687,14.4115,17.745,17.113,10.9984,15.2775,13.3647,9.9408,11.4958,7.8579,5.833601545,T2
a_f_pol_01-02-193.wav,female,adult,2.2,1.8,1.8,2,Polish,Female,Adult, Obojgu jedna prostota i tkliwość.,12,11,2.1849,151.9991,292.643,28.7011,232.9755,357.2279,-9.4047,1671.028,1502.8843,26.2357,0.0049,2988.0153,0.351,0.5231,0.3855,0.351,0.1548,0.1499,0.0788,0.1636,0.1997,0.1231,0.1647,0.2404,0.224,-422.9708,126.3805,-36.9116,20.2884,-9.1652,-21.4304,-21.6189,-12.1329,-5.0844,7.411,-20.447,-1.3346,-0.3691,47.1259,49.4758,29.2377,30.6265,19.3808,20.4629,16.6286,12.1582,14.5804,12.247,10.8746,13.5219,10.6294,5.263398783,T2
a_f_pol_01-02-194.wav,female,adult,2.2,1.8,2.2,2,Polish,Female,Adult, w obojgo miłość jednaką zasługą.,13,11,2.3353,151.9991,303.0574,17.2218,270.7282,345.0595,-5.4739,1821.2045,1537.5668,27.2831,0.0063,3021.4708,0.165,0.2518,0.5058,0.165,0.3548,0.0971,0.0486,0.0605,0.1291,0.1859,0.2295,0.1988,0.224,-447.4215,109.5946,-24.2308,6.3229,-3.6899,-12.1195,-22.5655,-11.1281,13.061,11.4014,-30.841,-5.7254,-0.2143,41.859,57.8916,26.3783,38.8936,18.909,19.1127,16.041,11.4353,14.213,11.7239,11.0016,11.0209,8.3695,5.138526099,T2
a_f_pol_01-02-195.wav,female,adult,2.4,2.2,2.8,2.3,Polish,Female,Adult, Którą tu wybrać?,7,4,1.0524,143.5547,338.1454,73.3035,232.9755,450.079,-16.0805,1865.1686,1533.3858,25.6962,0.0082,3222.2566,0.2157,0.1214,0.0914,0.2157,0.1704,0.2222,0.3427,0.1533,0.1989,0.4333,0.5036,0.3377,0.232,-390.8189,104.3419,-33.0832,14.9716,1.5732,-19.8713,-31.4414,-23.0948,7.8873,13.7318,-23.3839,-8.679,-1.357,36.661,53.541,29.1437,25.4097,17.6612,20.6404,12.3804,15.5836,18.448,12.7986,11.4895,13.7821,9.0039,5.226149753,T2
a_f_pol_01-02-197.wav,female,adult,2.2,2.6,2.2,2.4,Polish,Female,Adult," Jeśli mnie wybierzesz,",8,6,1.1827,172.2656,317.4959,34.7843,263.0211,394.0863,-11.1893,2005.2651,1546.1186,27.5133,0.0042,3495.5566,0.1279,0.2743,0.5395,0.1279,0.2697,0.2074,0.2287,0.2322,0.2445,0.252,0.1035,0.0747,0.2434,-385.3591,86.2099,-47.0066,65.6903,4.00E-04,-21.0665,-18.0371,-8.982,5.3671,16.0898,-18.8159,-3.2376,-2.8721,57.8809,54.805,35.5978,25.5995,13.0768,24.8243,13.9424,18.003,11.7004,16.7843,19.7425,12.6159,9.6431,5.918660692,T2
a_f_pol_01-02-199.wav,female,adult,2.2,2.4,2.2,2.3,Polish,Female,Adult, to musisz obiecać...,7,6,1.1526,129.1992,337.3025,23.2023,288.4881,371.9679,-10.7703,2241.0693,1633.0767,25.2914,0.0071,3815.2529,0.305,0.2557,0.1886,0.305,0.544,0.4611,0.5073,0.2158,0.2395,0.2015,0.2522,0.3612,0.3253,-356.541,93.362,-60.3202,26.4974,-20.697,-16.6709,-33.652,-13.5023,-1.6302,12.9659,-23.612,-4.8562,-2.6966,57.5267,63.5275,27.6568,27.9457,21.54,23.6106,19.5279,16.3128,15.1671,12.3823,11.2892,10.6561,10.9015,5.639423911,T2
a_f_pol_01-02-20.wav,female,adult,1.8,2.2,2.4,2,Polish,Female,Adult, W rzeczułkach woda goni się za wodą.,13,11,2.1649,135.9992,247.186,8.7501,226.3431,275.4604,-3.7128,1418.1715,1286.1418,27.2236,0.0015,2374.6083,0.3152,0.092,0.0389,0.3152,0.0145,0.0558,0.2494,0.251,0.1168,0.1251,0.4227,0.8413,0.2345,-381.5342,127.034,-41.6603,13.5874,-8.4491,-11.7264,-16.9671,-28.9178,-12.9528,14.8935,-10.2331,-11.3752,5.5321,48.8331,49.7617,25.1817,36.4302,23.2055,17.5909,20.9173,15.0935,13.0543,12.1292,9.2823,9.0255,10.0768,5.5429812,T2
a_f_pol_01-02-200.wav,female,adult,2.5,2.75,2,2.625,Polish,Female,Adult, Że mnie do zamku twojego zabierzesz z matką i siostrą.,19,16,2.8464,129.1992,346.8853,31.1682,266.0772,396.3692,-8.4706,1912.7117,1599.9255,27.5884,0.0045,3379.575,0.1451,0.1468,0.165,0.1451,0.1997,0.485,0.4665,0.3526,0.3169,0.312,0.1564,0.093,0.2503,-369.4003,105.8879,-54.7571,14.5697,-5.8934,-12.7761,-28.1046,-16.4248,-4.2258,16.2803,-23.5198,-9.2413,-4.2287,49.292,48.3071,27.7037,34.3451,16.0123,18.8109,21.8202,13.7853,13.6573,10.4176,12.6211,11.9149,8.8286,6.14811692,T2
a_f_pol_01-02-21.wav,female,adult,2.4,2.8,2.8,2.6,Polish,Female,Adult," Mój królewicu, żęć się z balladyną.",15,11,2.5959,107.666,269.9462,56.7296,109.9498,351.091,-7.2963,1674.634,1499.1067,26.8366,0.0034,2919.5755,0.1791,0.1409,0.2991,0.1791,0.2683,0.1968,0.1866,0.2484,0.2577,0.2817,0.2818,0.2796,0.2504,-399.4112,125.1728,-41.4703,7.5372,5.0277,-6.197,-25.6097,-12.4365,-7.7841,17.4604,-7.1463,-8.6697,-0.0195,74.0378,49.7025,34.8922,34.7019,17.9004,18.579,16.7437,14.4225,18.016,10.2294,12.6655,9.3938,8.6728,5.007897068,T2
a_f_pol_01-02-22.wav,female,adult,2,2.75,1.75,2.375,Polish,Female,Adult," Gdzie ty mój grzebień podziałaś, Alino?",15,12,2.3854,143.5547,274.3336,71.74,213.6395,505.1966,-12.1347,1748.9646,1440.3363,26.0132,0.0037,3067.6452,0.5162,0.419,0.2735,0.5162,0.1244,0.1696,0.1692,0.2317,0.2724,0.3797,0.4079,0.5016,0.3138,-334.6861,112.3882,-61.8652,19.4289,-7.0054,-22.9078,-23.6324,-24.5115,-8.2026,10.0761,-18.5505,-6.2477,5.323,60.7556,45.6825,31.0129,33.3677,17.7297,19.6838,18.928,11.4846,14.6213,13.8178,8.4328,10.6377,9.7604,5.659428188,T2
a_f_pol_01-02-23.wav,female,adult,2,2.5,2.5,2.25,Polish,Female,Adult," Co Ty tam słuchasz, jak się matce marzy?",14,11,2.3152,123.0469,249.0708,60.0569,193.6581,434.7477,-7.4303,2025.4132,1582.0521,26.3259,0.008,3421.4106,0.2911,0.1621,0.1855,0.2911,0.1525,0.1435,0.0952,0.2142,0.4359,0.4977,0.4151,0.4453,0.2757,-351.1194,109.2391,-54.4871,-2.4292,-8.086,-7.6712,-25.1312,-18.9551,-6.0593,16.6708,-10.4583,-6.8396,2.5347,59.8043,54.6263,32.9872,32.1274,19.9275,14.1907,16.7732,14.808,13.0812,12.086,12.847,10.1621,10.6048,5.399101589,T2
a_f_pol_01-02-25.wav,female,adult,2.2,2.2,2,2.2,Polish,Female,Adult, Matka do balladyny.,7,7,1.313,123.0469,234.9155,12.6713,214.8771,261.5062,-3.8477,1156.2226,1054.9927,27.2463,3.00E-04,1800.6669,0.1831,0.0591,0.0142,0.1831,0.1052,0.1816,0.267,0.2187,0.1944,0.4191,0.6398,0.4044,0.2181,-405.0418,165.8309,-57.1863,-5.1017,4.9853,-15.2502,-33.2096,-26.466,-3.0896,18.9767,-6.5362,-9.9726,3.1003,40.6706,25.4013,24.7722,25.1246,13.9056,14.5678,14.9232,13.4401,12.3752,10.5354,9.6328,8.9902,6.7028,5.331302361,T2
a_f_pol_01-02-26.wav,female,adult,2.4,2.6,2.2,2.5,Polish,Female,Adult," Dobrze ty mówisz, chata taka licha.",12,11,2.5057,161.499,291.5661,34.2256,243.9939,391.8165,-10.0153,1811.1061,1317.8711,26.3138,0.0025,2927.8178,0.3415,0.2609,0.3041,0.3415,0.229,0.1141,0.2343,0.5108,0.4847,0.2839,0.3239,0.4205,0.3148,-351.9545,118.2757,-81.0265,18.1738,-4.6135,-17.9377,-23.4871,-18.3061,-1.4734,15.2422,-12.353,-14.1535,-0.911,71.0435,49.03,29.6741,36.2359,17.7884,18.0295,19.2596,12.462,19.1801,11.7448,13.3737,12.1177,8.1235,4.589535858,T2
a_f_pol_01-02-27.wav,female,adult,2.4,2,2.2,2.2,Polish,Female,Adult," A mnie się marzy, Bóg wie nieco.",12,10,2.3754,112.3471,244.4818,21.6957,213.6395,290.1593,-4.7359,1528.1016,1321.4299,27.7612,0.0018,2577.5035,0.3401,0.1782,0.1606,0.3401,0.0648,0.0726,0.1371,0.2808,0.2582,0.4041,0.4073,0.3828,0.2437,-391.065,124.2367,-42.8824,18.1393,-1.0772,-23.2764,-24.3883,-18.7123,-5.375,10.6746,-15.3649,-6.1985,1.9864,63.947,50.3302,47.1959,42.3033,20.3097,17.5686,18.879,12.9065,10.7526,11.7814,9.51,10.5924,7.4876,4.630799023,T2
